RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2024,11215,광진구,10500,자양동,1,대지,0762,0000,한라아파트,2024-09-27,98000,59.96,0.000000,2,,,1996,아파트,중개거래,서울 광진구
2024,11560,영등포구,11000,여의도동,1,대지,0525,0000,브라이튼여의도,2024-09-27,449500,113.965,0.000000,16,,,2023,아파트,직거래,
2024,11710,송파구,10700,가락동,1,대지,0092,0003,예일,2024-09-27,128000,253.59,0.000000,8,,,1992,아파트,중개거래,서울 송파구
2024,11620,관악구,10100,봉천동,1,대지,0196,0202,예원(196-202),2024-09-27,14500,58.59,23.000000,-1,,,1993,연립다세대,중개거래,서울 관악구
2024,11380,은평구,10400,갈현동,1,대지,0436,0022,한경내담채,2024-09-27,25300,29.61,20.000000,3,,,2020,연립다세대,중개거래,서울 은평구
2024,11590,동작구,10400,본동,1,대지,0150,0000,한강쌍용,2024-09-27,96500,59.64,0.000000,11,,,1999,아파트,중개거래,서울 동작구
2024,11290,성북구,13200,보문동3가,1,대지,0230,0000,이편한세상보문,2024-09-27,97000,84.904,0.000000,9,,,2013,아파트,중개거래,서울 성북구
2024,11500,강서구,10300,화곡동,1,대지,0877,0002,마크하우스,2024-09-27,22800,31.07,21.000000,5,,,2018,연립다세대,중개거래,서울 강서구
2024,11260,중랑구,10100,면목동,1,대지,1268,0000,신도형빌라,2024-09-27,38000,41.58,25.000000,3,,,2003,연립다세대,중개거래,서울 중랑구
2024,11440,마포구,10400,도화동,1,대지,0555,0000,마포 한화 오벨리스크,2024-09-27,60000,58.22,80.800000,11,,,2004,오피스텔,중개거래,서울 마포구
2024,11170,용산구,12900,이촌동,1,대지,0300,0023,한강맨숀,2024-09-27,395000,87.54,0.000000,5,,,1971,아파트,중개거래,"서울 마포구, 서울 용산구"
2024,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,2024-09-27,36500,39.6,0.000000,9,,,1994,아파트,중개거래,서울 노원구
2024,11560,영등포구,11000,여의도동,1,대지,0525,0000,브라이튼여의도,2024-09-27,520800,132.596,0.000000,30,,,2023,아파트,직거래,
2024,11170,용산구,12900,이촌동,1,대지,0404,0000,한가람,2024-09-27,268000,114.96,0.000000,19,,,1998,아파트,중개거래,서울 용산구
2024,11500,강서구,10300,화곡동,1,대지,0410,0072,금호파크빌(B동),2024-09-27,14000,45.69,21.000000,1,,,2001,연립다세대,중개거래,서울 강서구
2024,11200,성동구,10500,마장동,,,,,,2024-09-27,29900,50.2,116.000000,,,,1986,단독다가구,직거래,
2024,11560,영등포구,12800,양평동4가,1,대지,0003,0003,브릴리언트양평2차,2024-09-27,36500,20.31,7.000000,7,,,2022,연립다세대,중개거래,서울 관악구
2024,11530,구로구,10200,구로동,1,대지,0512,0002,하이빌골드타워,2024-09-27,29500,29.24,12.000000,2,,,2019,연립다세대,중개거래,서울 성북구
2024,11380,은평구,10200,녹번동,1,대지,0141,0065,블레스빌,2024-09-27,39000,28.02,22.000000,2,,,2022,연립다세대,직거래,
2024,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,2024-09-27,180000,84.776,0.000000,2,,,2012,아파트,직거래,
2024,11380,은평구,10200,녹번동,1,대지,0141,0065,블레스빌,2024-09-27,39000,29.97,24.000000,2,,,2022,연립다세대,직거래,
2024,11305,강북구,10100,미아동,,,,,,2024-09-27,83000,115.56,79.000000,,,,1992,단독다가구,중개거래,"서울 강북구, 서울 동대문구"
2024,11215,광진구,10300,구의동,1,대지,0631,0001,현대프라임,2024-09-27,108000,59.82,0.000000,1,,,1997,아파트,중개거래,서울 광진구
2024,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,2024-09-27,34000,49.77,0.000000,8,,,1996,아파트,중개거래,서울 도봉구
2024,11170,용산구,12800,한강로3가,1,대지,0098,0000,센트럴파크,2024-09-27,630000,217.949,0.000000,32,,,2020,아파트,중개거래,서울 서초구
2024,11215,광진구,10500,자양동,1,대지,0686,0036,서원하이빌,2024-09-27,72590,73.57,34.000000,5,,,2003,연립다세대,직거래,
2024,11380,은평구,10900,신사동,1,대지,0233,0013,영신하우징-A동,2024-09-27,34000,52.84,31.000000,2,,20241018,2014,연립다세대,중개거래,서울 은평구
2024,11620,관악구,10200,신림동,1,대지,0610,0119,동양빌라,2024-09-27,15000,37.36,16.000000,2,,,1993,연립다세대,중개거래,서울 관악구
2024,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2024-09-27,112000,73.133,0.000000,15,,,2002,아파트,중개거래,서울 영등포구
2024,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,2024-09-27,71300,59.99,0.000000,10,,,2000,아파트,중개거래,서울 동대문구
2024,11500,강서구,10300,화곡동,1,대지,0936,0001,골든팰리스,2024-09-27,28000,22.57,27.980000,10,,,2024,오피스텔,직거래,
2024,11560,영등포구,11800,도림동,1,대지,0250,0004,더클래식(250-4),2024-09-27,42500,25.85,15.000000,6,,,2020,연립다세대,중개거래,"서울 강서구, 서울 영등포구"
2024,11170,용산구,10100,후암동,1,대지,0264,0014,평화빌리지5차,2024-09-27,16200,20.27,14.000000,3,,,2013,연립다세대,직거래,
2024,11740,강동구,10700,암사동,1,대지,0484,0007,(484-7),2024-09-27,39000,54.13,31.000000,3,,,2016,연립다세대,중개거래,서울 강동구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성2,2024-09-27,122700,84.66,0.000000,4,,,1993,아파트,중개거래,서울 동작구
2024,11170,용산구,12800,한강로3가,1,대지,0063,0387,시티파크(2단지),2024-09-27,410000,184.51,0.000000,28,,,2007,아파트,중개거래,서울 용산구
2024,11140,중구,16200,신당동,1,대지,0432,0579,동산,2024-09-27,25000,54.95,0.000000,3,,,2001,아파트,중개거래,서울 중구
2024,11230,동대문구,10500,답십리동,1,대지,0470,0033,파크팰리스,2024-09-27,48500,29.32,17.000000,6,,,2021,연립다세대,중개거래,서울 동대문구
2024,11530,구로구,10100,신도림동,1,대지,0692,0000,디큐브시티,2024-09-27,133000,84.96,0.000000,14,,,2011,아파트,중개거래,"서울 구로구, 인천 남동구"
2024,11305,강북구,10100,미아동,,,,,,2024-09-27,80000,55.04,99.000000,,,,1970,단독다가구,중개거래,"서울 강북구, 서울 동대문구"
2024,11110,종로구,17000,명륜1가,1,대지,0023,0014,명륜쉐르빌(A동),2024-09-27,51500,69.365,39.000000,1,,,2008,연립다세대,중개거래,서울 종로구
2024,11260,중랑구,10300,중화동,1,대지,0308,0076,금송리치빌,2024-09-27,29500,22.74,22.000000,4,,,2018,연립다세대,중개거래,서울 중랑구
2024,11215,광진구,10500,자양동,1,대지,0686,0036,서원하이빌,2024-09-27,74060,75.04,34.000000,4,,,2003,연립다세대,직거래,
2024,11380,은평구,10300,불광동,1,대지,0634,0000,은혜스카이빌아파트,2024-09-27,64000,84.716,0.000000,4,,,2005,아파트,중개거래,서울 은평구
2024,11710,송파구,10700,가락동,1,대지,0079,0005,(79-5),2024-09-27,10500,34.88,34.880000,13,,,1994,오피스텔,중개거래,서울 송파구
2024,11620,관악구,10300,남현동,1,대지,1053,0024,"파크뷰A,B동",2024-09-27,56000,51.57,27.000000,3,,,2021,연립다세대,중개거래,"경기 부천시 원미구, 서울 강서구"
2024,11620,관악구,10300,남현동,1,대지,1053,0024,"파크뷰A,B동",2024-09-27,56000,51.57,27.000000,3,,20241029,2021,연립다세대,중개거래,경기 부천시 원미구
2024,11680,강남구,10300,개포동,1,대지,1175,0008,대고샤인빌,2024-09-27,74500,48.54,28.000000,4,,,2022,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,0098,0012,파인마루오피스텔,2024-09-27,15800,18.9,0.000000,11,,,2016,아파트,중개거래,서울 구로구
2024,11290,성북구,13800,장위동,1,대지,0230,0194,협신하이츠빌라,2024-09-27,17500,35.59,18.000000,-1,,,1993,연립다세대,중개거래,"경기 고양시 덕양구, 서울 강북구"
2024,11590,동작구,10700,사당동,1,대지,1139,0000,사당자이,2024-09-27,93500,84.49,0.000000,13,,,1999,아파트,중개거래,서울 동작구
2024,11260,중랑구,10400,묵동,1,대지,0238,0127,토토그린하우스,2024-09-27,24100,28.53,18.000000,4,,,2015,연립다세대,중개거래,서울 중랑구
2024,11530,구로구,10600,고척동,1,대지,0348,0000,명품하이츠빌(348번지),2024-09-27,37000,50.04,31.000000,5,,,2015,연립다세대,중개거래,서울 구로구
2024,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,2024-09-27,130000,84.69,0.000000,3,,,2000,아파트,중개거래,서울 영등포구
2024,11305,강북구,10400,우이동,1,대지,0154,0011,은혜빌라,2024-09-27,15500,45.84,24.000000,2,,,1991,연립다세대,중개거래,서울 도봉구
2024,11260,중랑구,10100,면목동,1,대지,1522,0001,두산5,2024-09-27,93500,134.7,0.000000,20,,,2000,아파트,중개거래,서울 중랑구
2024,11560,영등포구,13200,신길동,1,대지,4942,0000,여의도리버뷰,2024-09-27,11000,12.96,0.000000,6,,,2012,아파트,중개거래,서울 영등포구
2024,11170,용산구,13600,보광동,,,,,,2024-09-27,340000,246.48,172.000000,,,,1985,단독다가구,중개거래,서울 용산구
2024,11545,금천구,10200,독산동,1,대지,1156,0000,금천 롯데캐슬 골드파크 4차,2024-09-27,22000,26.92,42.910000,37,,,2019,오피스텔,중개거래,서울 금천구
2024,11290,성북구,10300,돈암동,1,대지,0639,0000,돈암힐스테이트,2024-09-27,86000,84.74,0.000000,7,,,2007,아파트,중개거래,서울 성북구
2024,11470,양천구,10200,목동,1,대지,0793,0006,목동솔리스타,2024-09-27,33000,28.38,8.000000,4,,,2021,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0156,0021,혜성펠리스(156-21),2024-09-27,22800,41.8,25.000000,2,,,2013,연립다세대,중개거래,서울 강서구
2024,11650,서초구,10100,방배동,1,대지,0793,0007,태성빌라(793-7),2024-09-27,64800,69.83,40.000000,3,,,1991,연립다세대,중개거래,서울 서초구
2024,11530,구로구,10200,구로동,1,대지,0429,0028,도담마을(429-28),2024-09-27,40000,55.36,34.000000,5,,,2023,연립다세대,직거래,
2024,11380,은평구,10700,응암동,1,대지,0099,0049,서부주택,2024-09-27,24700,50.34,36.000000,2,,,1986,연립다세대,중개거래,서울 은평구
2024,11650,서초구,10800,서초동,1,대지,1330,0000,서초동삼성쉐르빌2,2024-09-27,92500,70.49,0.000000,16,,,2002,아파트,중개거래,서울 서초구
2024,11650,서초구,10700,반포동,1,대지,0046,0000,엠브이아파트,2024-09-27,199000,129.93,0.000000,12,,,1994,아파트,중개거래,서울 서초구
2024,11530,구로구,10800,오류동,1,대지,0201,0003,동건수목원,2024-09-27,32000,51.16,33.000000,4,,,2018,연립다세대,중개거래,서울 구로구
2024,11215,광진구,10700,화양동,1,대지,0035,0067,(35-67),2024-09-27,33000,34.92,21.000000,2,,,2006,연립다세대,중개거래,서울 용산구
2024,11680,강남구,10700,신사동,,,,,,2024-09-27,515000,377.19,176.000000,,,,1993,단독다가구,중개거래,서울 강남구
2024,11590,동작구,10700,사당동,1,대지,1134,0000,경남아너스빌1차,2024-09-27,78500,59.9,0.000000,6,,,1997,아파트,중개거래,서울 동작구
2024,11560,영등포구,11100,당산동1가,1,대지,0094,0002,당산어반스테이,2024-09-27,36800,26.23,39.040000,9,,,2024,오피스텔,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0105,0116,호성파크맨션,2024-09-27,13000,36.31,17.000000,4,,,1999,연립다세대,직거래,
2024,11260,중랑구,10300,중화동,1,대지,0332,0101,(332-101),2024-09-27,38000,51.57,52.000000,1,,,1979,연립다세대,중개거래,서울 중랑구
2024,11440,마포구,12000,서교동,1,대지,0328,0001,(328-1),2024-09-27,44000,55.09,24.000000,1,,,1999,연립다세대,직거래,
2024,11650,서초구,10800,서초동,1,대지,1682,0000,서초래미안,2024-09-27,287000,127.66,0.000000,23,,,2003,아파트,중개거래,서울 서초구
2024,11530,구로구,10200,구로동,1,대지,0429,0028,도담마을(429-28),2024-09-27,40000,53.88,33.000000,2,,,2023,연립다세대,직거래,
2024,11230,동대문구,10600,장안동,1,대지,0416,0002,슈프림오피스텔,2024-09-27,15000,26.64,33.670000,9,,,2012,오피스텔,중개거래,서울 동대문구
2024,11710,송파구,10400,송파동,1,대지,0033,0000,호수임광,2024-09-27,125000,84.87,0.000000,8,,,1995,아파트,중개거래,서울 송파구
2024,11740,강동구,10900,천호동,1,대지,0447,0017,강동역신동아파밀리에,2024-09-27,128000,101.25,0.000000,25,,,2015,아파트,중개거래,서울 강동구
2024,11680,강남구,10300,개포동,1,대지,0176,0002,대치푸르지오발라드,2024-09-27,108018,41.388,0.000000,9,,,2024,아파트,직거래,
2024,11530,구로구,10200,구로동,1,대지,0429,0028,도담마을(429-28),2024-09-27,40000,53.88,33.000000,3,,,2023,연립다세대,직거래,
2024,11710,송파구,11300,거여동,1,대지,0696,0000,e편한세상송파파크센트럴,2024-09-27,160000,84.97,0.000000,30,,,2021,아파트,중개거래,서울 송파구
2024,11470,양천구,10100,신정동,1,대지,0314,0000,목동신시가지8,2024-09-27,179000,71.77,0.000000,4,,,1987,아파트,중개거래,서울 양천구
2024,11410,서대문구,11900,북가좌동,1,대지,0005,0117,경성하이빌(5-117),2024-09-27,30000,62.38,36.000000,2,,,2006,연립다세대,중개거래,서울 서대문구
2024,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,2024-09-27,80000,59.58,0.000000,10,,,2004,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11215,광진구,10300,구의동,1,대지,0058,0009,경성하이츠(58-9),2024-09-27,31700,63.37,36.000000,2,,,1995,연립다세대,중개거래,서울 광진구
2024,11260,중랑구,10600,신내동,1,대지,0618,0000,동성3,2024-09-27,69900,129.37,0.000000,1,,,1997,아파트,중개거래,서울 중랑구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-09-27,53500,51.84,0.000000,8,,,1998,아파트,중개거래,서울 구로구
2024,11290,성북구,13900,석관동,1,대지,0010,0000,두산,2024-09-27,82500,84.9,0.000000,19,,,1998,아파트,중개거래,서울 성북구
2024,11380,은평구,10900,신사동,1,대지,0241,0010,청운아트빌,2024-09-27,24500,57.09,27.000000,2,,,2001,연립다세대,중개거래,서울 은평구
2024,11470,양천구,10200,목동,1,대지,0535,0007,청우빌라,2024-09-27,25000,36.96,24.000000,2,,,1991,연립다세대,중개거래,서울 마포구
2024,11620,관악구,10200,신림동,1,대지,1638,0001,삼모 더 프라임 타워,2024-09-27,18700,30.8,44.960000,18,,,2011,오피스텔,중개거래,서울 관악구
2024,11530,구로구,10800,오류동,1,대지,0073,0006,삼백리치빌,2024-09-27,12000,37.04,47.110000,5,,,2004,오피스텔,중개거래,서울 구로구
2024,11215,광진구,10100,중곡동,1,대지,0106,0054,청산빌라,2024-09-27,18500,64.08,31.000000,-1,,,1993,연립다세대,중개거래,서울 광진구
2024,11440,마포구,10900,염리동,1,대지,0164,0004,삼부골든타워,2024-09-27,27000,32.495,48.148000,10,,,2003,오피스텔,중개거래,서울 마포구
2024,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2024-09-27,198000,49.618,0.000000,15,,,2011,아파트,중개거래,서울 강남구
2024,11740,강동구,10800,성내동,1,대지,0462,0026,선경빌라,2024-09-27,30700,56.95,36.000000,1,,,1996,연립다세대,중개거래,서울 강동구
2024,11140,중구,16200,신당동,1,대지,0852,0000,청구e편한세상,2024-09-27,147000,84.96,0.000000,3,,,2011,아파트,중개거래,서울 중구
2024,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계 푸르지오시티,2024-09-27,13700,23.85,31.560000,10,,,2015,오피스텔,중개거래,서울 동대문구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-09-27,59500,59.98,0.000000,7,,,2004,아파트,중개거래,"서울 강북구, 서울 종로구"
2024,11470,양천구,10200,목동,1,대지,0804,0020,다원슈슈빌(804-20),2024-09-27,26500,33.9,23.000000,2,,,2012,연립다세대,중개거래,서울 양천구
2024,11410,서대문구,10600,천연동,1,대지,0145,0000,천연뜨란채,2024-09-27,86500,57.78,0.000000,8,,,2006,아파트,중개거래,서울 서대문구
2024,11215,광진구,10100,중곡동,1,대지,0699,0000,욱현하이브Ⅲ,2024-09-27,14300,15.69,0.000000,6,,20240927,2012,아파트,중개거래,서울 광진구
2024,11350,노원구,10300,공릉동,1,대지,0705,0000,동부아파트,2024-09-27,47500,59.34,0.000000,13,,,1996,아파트,중개거래,서울 노원구
2024,11320,도봉구,10500,쌍문동,1,대지,0075,0041,성우하이빌(75-41),2024-09-27,26000,63.56,34.000000,3,,,2007,연립다세대,중개거래,서울 도봉구
2024,11320,도봉구,10500,쌍문동,1,대지,0053,0000,성원,2024-09-27,51500,84.98,0.000000,9,,,1989,아파트,중개거래,서울 도봉구
2024,11380,은평구,10900,신사동,1,대지,0224,0000,삼원렉스빌라(224-0),2024-09-27,22000,41.68,26.000000,1,,,1994,연립다세대,중개거래,서울 은평구
2024,11290,성북구,13900,석관동,1,대지,0010,0000,두산,2024-09-27,73000,59.97,0.000000,21,,,1998,아파트,중개거래,"서울 노원구, 서울 성북구"
2024,11260,중랑구,10400,묵동,1,대지,0394,0000,금강리버파크,2024-09-27,32500,49.93,30.000000,2,,,2014,연립다세대,중개거래,서울 중랑구
